Date,Close
2015-05-26,1078.869995
2015-05-27,1089.22998
2015-05-28,1085.699951
2015-05-29,1103.569946
2015-06-01,1137.0
2015-06-02,1114.869995
2015-06-03,1101.930054
2015-06-04,1107.300049
2015-06-05,1121.530029
2015-06-08,1118.369995
2015-06-09,1111.430054
2015-06-10,1137.77002
2015-06-11,1116.530029
2015-06-12,1106.130005
2015-06-15,1113.829956
2015-06-16,1117.77002
2015-06-17,1136.869995
2015-06-18,1142.369995
2015-06-19,1146.099976
2015-06-22,1154.030029
2015-06-23,1176.699951
2015-06-24,1166.400024
2015-06-25,1204.599976
2015-06-26,1186.630005
2015-06-29,1191.869995
2015-06-30,1188.5
2015-07-01,1206.530029
2015-07-02,1197.969971
2015-07-03,1205.170044
2015-07-06,1210.72998
2015-07-07,1207.27002
2015-07-08,1202.869995
2015-07-09,1231.670044
2015-07-10,1247.900024
2015-07-13,1238.530029
2015-07-14,1238.530029
2015-07-15,1246.130005
2015-07-16,1245.599976
2015-07-17,1247.630005
2015-07-20,1245.599976
2015-07-21,1230.569946
2015-07-22,1236.630005
2015-07-23,1220.900024
2015-07-24,1201.900024
2015-07-27,1164.699951
2015-07-28,1172.569946
2015-07-29,1193.099976
2015-07-30,1184.099976
2015-07-31,1193.030029
2015-08-03,1186.27002
2015-08-04,1182.72998
2015-08-05,1185.670044
2015-08-06,1218.199951
2015-08-07,1222.5
2015-08-10,1211.099976
2015-08-11,1198.130005
2015-08-12,1175.0
2015-08-13,1173.829956
2015-08-14,1199.77002
2015-08-17,1185.130005
2015-08-18,1198.569946
2015-08-19,1207.5
2015-08-20,1188.22998
2015-08-21,1160.069946
2015-08-24,1088.930054
2015-08-25,1083.72998
2015-08-26,1061.670044
2015-08-27,1080.5
2015-08-28,1077.930054
2015-08-31,1070.199951
2015-09-01,1038.900024
2015-09-02,1019.2700199999999
2015-09-03,1044.099976
2015-09-04,1022.570007
2015-09-07,1006.7000119999999
2015-09-08,1043.069946
2015-09-09,1061.630005
2015-09-10,1075.5
2015-09-11,1066.099976
2015-09-14,1069.170044
2015-09-15,1037.969971
2015-09-16,1031.900024
2015-09-18,1026.670044
2015-09-21,1034.5
2015-09-22,989.599976
2015-09-23,997.2999880000001
2015-09-24,974.8330080000001
2015-09-28,953.400024
2015-09-29,965.5
2015-09-30,977.7999880000001
2015-10-01,992.867004
2015-10-05,1033.800049
2015-10-06,1035.72998
2015-10-07,1029.569946
2015-10-08,1022.400024
2015-10-09,1030.72998
2015-10-12,1034.569946
2015-10-13,1028.829956
2015-10-14,1026.829956
2015-10-15,1040.329956
2015-10-16,1069.72998
2015-10-19,1053.77002
2015-10-20,1048.630005
2015-10-21,1033.569946
2015-10-23,1006.8699949999999
2015-10-26,1005.429993
2015-10-27,996.2000119999999
2015-10-28,994.2670289999999
2015-10-29,981.067017
2015-10-30,940.7670289999999
2015-11-02,925.599976
2015-11-03,914.7999880000001
2015-11-04,913.6669919999999
2015-11-05,912.900024
2015-11-06,918.2670289999999
2015-11-09,905.900024
2015-11-10,898.2999880000001
2015-11-13,887.96698
2015-11-16,904.7999880000001
2015-11-17,902.367004
2015-11-18,895.599976
2015-11-19,905.96698
2015-11-20,910.7670289999999
2015-11-23,912.599976
2015-11-24,894.900024
2015-11-26,889.3330080000001
2015-11-27,909.2000119999999
2015-11-30,916.03302
2015-12-01,910.03302
2015-12-02,902.7999880000001
2015-12-03,898.7670289999999
2015-12-04,893.96698
2015-12-07,893.900024
2015-12-08,881.2999880000001
2015-12-09,867.03302
2015-12-10,873.6669919999999
2015-12-11,856.2670289999999
2015-12-14,849.632996
2015-12-15,855.3330080000001
2015-12-16,854.132996
2015-12-17,864.567017
2015-12-18,858.7329710000001
2015-12-21,859.932983
2015-12-22,853.3330080000001
2015-12-23,861.96698
2015-12-24,863.0
2015-12-28,862.7000119999999
2015-12-29,859.53302
2015-12-30,856.2000119999999
2015-12-31,850.432983
2016-01-01,859.03302
2016-01-04,836.900024
2016-01-05,838.232971
2016-01-06,826.432983
2016-01-07,804.200012
2016-01-08,786.567017
2016-01-11,783.200012
2016-01-12,786.400024
2016-01-13,771.867004
2016-01-14,756.599976
2016-01-15,737.367004
2016-01-18,721.932983
2016-01-19,748.46698
2016-01-20,742.067017
2016-01-21,734.867004
2016-01-22,761.3330080000001
2016-01-25,742.567017
2016-01-27,738.200012
2016-01-28,718.099976
2016-01-29,734.799988
2016-02-01,748.099976
2016-02-02,747.732971
2016-02-03,738.299988
2016-02-04,757.367004
2016-02-05,759.767029
2016-02-08,753.5
2016-02-09,742.96698
2016-02-10,748.400024
2016-02-11,728.200012
2016-02-12,702.46698
2016-02-15,766.099976
2016-02-16,738.599976
2016-02-17,748.099976
2016-02-18,766.1669919999999
2016-02-19,767.5
2016-02-22,766.96698
2016-02-23,753.400024
2016-02-24,742.1669919999999
2016-02-25,724.599976
2016-02-26,740.46698
2016-02-29,719.5
2016-03-01,749.1669919999999
2016-03-02,758.53302
2016-03-03,804.099976
2016-03-04,795.8330080000001
2016-03-08,791.53302
2016-03-09,808.632996
2016-03-10,790.6669919999999
2016-03-11,790.53302
2016-03-14,789.1669919999999
2016-03-15,787.400024
2016-03-16,788.567017
2016-03-17,795.867004
2016-03-18,799.5
2016-03-21,818.53302
2016-03-22,824.732971
2016-03-23,827.8330080000001
2016-03-28,803.932983
2016-03-29,795.46698
2016-03-30,817.8330080000001
2016-03-31,810.799988
2016-04-01,825.53302
2016-04-04,823.8330080000001
2016-04-05,796.632996
2016-04-06,806.367004
2016-04-07,788.3330080000001
2016-04-08,793.767029
2016-04-11,808.53302
2016-04-12,815.03302
2016-04-13,823.700012
2016-04-18,832.867004
2016-04-20,842.7329710000001
2016-04-21,834.432983
2016-04-22,842.067017
2016-04-25,843.632996
2016-04-26,854.0
2016-04-27,851.53302
2016-04-28,839.7329710000001
2016-04-29,835.700012
2016-05-02,832.067017
2016-05-03,833.900024
2016-05-04,830.700012
2016-05-05,848.96698
2016-05-06,840.03302
2016-05-09,862.900024
2016-05-10,879.067017
2016-05-11,882.6669919999999
2016-05-12,878.432983
2016-05-13,858.099976
2016-05-16,855.46698
2016-05-17,862.2670289999999
2016-05-18,872.932983
2016-05-19,844.6669919999999
2016-05-20,838.400024
2016-05-23,827.232971
2016-05-24,827.599976
2016-05-25,860.867004
2016-05-26,981.7329710000001
2016-05-27,983.03302
2016-05-30,990.96698
2016-05-31,982.867004
2016-06-01,977.8330080000001
2016-06-02,985.567017
2016-06-03,974.0
2016-06-06,978.7329710000001
2016-06-07,992.03302
2016-06-08,1007.099976
2016-06-09,994.867004
2016-06-10,991.400024
2016-06-13,976.599976
2016-06-14,973.7000119999999
2016-06-15,1006.6300050000001
2016-06-16,994.567017
2016-06-17,985.46698
2016-06-20,1003.7700199999999
2016-06-21,996.46698
2016-06-22,993.7000119999999
2016-06-23,998.2329710000001
2016-06-24,955.7329710000001
2016-06-27,978.3330080000001
2016-06-28,982.067017
2016-06-29,987.867004
2016-06-30,997.46698
2016-07-01,1027.099976
2016-07-04,1043.469971
2016-07-05,1049.77002
2016-07-07,1036.030029
2016-07-08,1021.169983
2016-07-11,1039.569946
2016-07-12,1045.329956
2016-07-13,1032.77002
2016-07-14,1042.569946
2016-07-15,1057.329956
2016-07-18,1049.969971
2016-07-19,1048.829956
2016-07-20,1047.599976
2016-07-21,1037.5
2016-07-22,1049.300049
2016-07-25,1056.969971
2016-07-26,1060.930054
2016-07-27,1067.469971
2016-07-28,1051.300049
2016-07-29,1038.670044
2016-08-01,995.867004
2016-08-02,1002.7299800000001
2016-08-03,985.2329710000001
2016-08-04,980.2329710000001
2016-08-05,1008.429993
2016-08-08,1004.900024
2016-08-09,998.400024
2016-08-10,988.3330080000001
2016-08-11,982.7999880000001
2016-08-12,992.2670289999999
2016-08-16,1003.6300050000001
2016-08-17,1001.330017
2016-08-18,988.432983
2016-08-19,993.599976
2016-08-22,994.7329710000001
2016-08-23,983.7329710000001
2016-08-24,982.0
2016-08-25,971.567017
2016-08-26,951.900024
2016-08-29,970.7999880000001
2016-08-30,982.567017
2016-08-31,1009.2299800000001
2016-09-01,1005.099976
2016-09-02,1001.599976
2016-09-06,1010.599976
2016-09-07,1012.7999880000001
2016-09-08,1025.930054
2016-09-09,1012.929993
2016-09-12,975.6669919999999
2016-09-14,983.400024
2016-09-15,980.400024
2016-09-16,983.6669919999999
2016-09-19,986.7999880000001
2016-09-20,983.3330080000001
2016-09-21,980.900024
2016-09-22,999.3330080000001
2016-09-23,997.867004
2016-09-26,979.132996
2016-09-27,959.6669919999999
2016-09-28,970.2000119999999
2016-09-29,957.6669919999999
2016-09-30,954.432983
2016-10-03,979.900024
2016-10-04,965.932983
2016-10-05,968.7670289999999
2016-10-06,969.7000119999999
2016-10-07,969.900024
2016-10-10,967.46698
2016-10-13,957.599976
2016-10-14,981.6669919999999
2016-10-17,964.867004
2016-10-18,992.3330080000001
2016-10-19,990.53302
2016-10-20,1002.7000119999999
2016-10-21,1007.0
2016-10-24,996.367004
2016-10-25,989.599976
2016-10-26,988.46698
2016-10-27,982.2670289999999
2016-10-28,985.2670289999999
2016-11-01,976.400024
2016-11-02,964.2329710000001
2016-11-03,963.03302
2016-11-04,945.932983
2016-11-07,933.2329710000001
2016-11-08,930.8330080000001
2016-11-09,927.067017
2016-11-10,942.432983
2016-11-11,926.5
2016-11-15,913.2329710000001
2016-11-16,914.7329710000001
2016-11-17,913.96698
2016-11-18,912.599976
2016-11-21,898.8330080000001
2016-11-22,886.132996
2016-11-23,905.2329710000001
2016-11-24,901.7000119999999
2016-11-25,913.132996
2016-11-28,904.099976
2016-11-29,903.03302
2016-11-30,921.7000119999999
2016-12-01,923.599976
2016-12-02,906.8330080000001
2016-12-05,905.400024
2016-12-06,908.2329710000001
2016-12-07,902.2999880000001
2016-12-08,911.2670289999999
2016-12-09,907.632996
2016-12-12,910.0
2016-12-13,916.932983
2016-12-14,906.867004
2016-12-15,905.5
2016-12-16,905.932983
2016-12-19,896.7329710000001
2016-12-20,902.03302
2016-12-21,894.900024
2016-12-22,877.599976
2016-12-23,891.2999880000001
2016-12-26,891.7329710000001
2016-12-27,902.96698
2016-12-28,900.432983
2016-12-29,894.2329710000001
2016-12-30,899.599976
2017-01-02,907.2000119999999
2017-01-03,912.0
2017-01-04,917.3330080000001
2017-01-05,929.2999880000001
2017-01-06,927.432983
2017-01-09,920.432983
2017-01-10,924.2329710000001
2017-01-11,941.867004
2017-01-12,966.067017
2017-01-13,958.932983
2017-01-16,961.7329710000001
2017-01-17,964.2329710000001
2017-01-18,967.1669919999999
2017-01-19,963.6669919999999
2017-01-20,943.03302
2017-01-23,929.0
2017-01-24,946.432983
2017-01-25,966.2999880000001
2017-01-27,959.7670289999999
2017-01-30,962.2329710000001
2017-01-31,963.1669919999999
2017-02-01,993.8330080000001
2017-02-02,982.2000119999999
2017-02-03,986.2999880000001
2017-02-06,989.96698
2017-02-07,1000.0300289999999
2017-02-08,1001.900024
2017-02-09,992.7329710000001
2017-02-10,1000.7299800000001
2017-02-13,998.1669919999999
2017-02-14,995.2670289999999
2017-02-15,986.7329710000001
2017-02-16,980.2670289999999
2017-02-17,985.3330080000001
2017-02-20,987.7670289999999
2017-02-21,988.632996
2017-02-22,984.8330080000001
2017-02-23,990.7000119999999
2017-02-27,978.8330080000001
2017-02-28,980.1669919999999
2017-03-01,983.53302
2017-03-02,983.3330080000001
2017-03-03,979.367004
2017-03-06,988.067017
2017-03-07,989.7670289999999
2017-03-08,983.46698
2017-03-09,984.632996
2017-03-10,994.632996
2017-03-14,1038.369995
2017-03-15,1031.530029
2017-03-16,1045.530029
2017-03-17,1033.800049
2017-03-20,1025.5
2017-03-21,1033.030029
2017-03-22,1019.9699710000001
2017-03-23,1030.72998
2017-03-24,1034.22998
2017-03-27,1031.099976
2017-03-28,1030.5
2017-03-29,1037.369995
2017-03-30,1038.430054
2017-03-31,1051.72998
2017-04-03,1107.099976
2017-04-05,1131.22998
2017-04-06,1121.77002
2017-04-07,1124.329956
2017-04-10,1116.469971
2017-04-11,1136.530029
2017-04-12,1132.829956
2017-04-13,1118.670044
2017-04-17,1120.27002
2017-04-18,1114.099976
2017-04-19,1113.930054
2017-04-20,1120.699951
2017-04-21,1125.099976
2017-04-24,1153.72998
2017-04-25,1163.969971
2017-04-26,1167.300049
2017-04-27,1175.329956
2017-04-28,1165.369995
2017-05-02,1153.030029
2017-05-03,1147.069946
2017-05-04,1154.72998
2017-05-05,1149.900024
2017-05-08,1139.099976
2017-05-09,1161.869995
2017-05-10,1160.199951
2017-05-11,1157.5
2017-05-12,1159.670044
2017-05-15,1158.869995
2017-05-16,1163.469971
2017-05-17,1170.300049
2017-05-18,1147.930054
2017-05-19,1149.400024
2017-05-22,1167.869995
2017-05-23,1160.670044
2017-05-24,1123.300049
2017-05-25,1179.130005
2017-05-26,1191.5
2017-05-29,1192.0
2017-05-30,1177.900024
2017-05-31,1173.170044
2017-06-01,1194.569946
2017-06-02,1189.469971
2017-06-05,1203.099976
2017-06-06,1183.869995
2017-06-07,1191.699951
2017-06-08,1183.0
2017-06-09,1184.469971
2017-06-12,1157.329956
2017-06-13,1158.030029
2017-06-14,1174.300049
2017-06-15,1157.199951
2017-06-16,1151.170044
2017-06-19,1169.5
2017-06-20,1167.069946
2017-06-21,1169.22998
2017-06-22,1157.630005
2017-06-23,1148.699951
2017-06-27,1134.530029
2017-06-28,1132.400024
2017-06-29,1134.930054
2017-06-30,1125.199951
2017-07-03,1126.369995
2017-07-04,1122.569946
2017-07-05,1130.369995
2017-07-06,1131.469971
2017-07-07,1137.099976
2017-07-10,1154.800049
2017-07-11,1159.5
2017-07-12,1160.130005
2017-07-13,1175.199951
2017-07-14,1172.099976
2017-07-17,1170.650024
2017-07-18,1178.199951
2017-07-19,1181.0
2017-07-20,1186.300049
2017-07-21,1179.150024
2017-07-24,1178.550049
2017-07-25,1170.949951
2017-07-26,1179.650024
2017-07-27,1182.25
2017-07-28,1159.099976
2017-07-31,1192.099976
2017-08-01,1188.949951
2017-08-02,1176.550049
2017-08-03,1174.349976
2017-08-04,1176.699951
2017-08-07,1178.900024
2017-08-08,1170.800049
2017-08-09,1156.0
2017-08-10,1159.5
2017-08-11,1132.800049
2017-08-14,1146.599976
2017-08-16,1141.650024
2017-08-17,1133.050049
2017-08-18,1131.0
2017-08-21,1126.5
2017-08-22,1119.25
2017-08-23,1124.400024
2017-08-24,1131.300049
2017-08-28,1140.650024
2017-08-29,1130.199951
2017-08-30,1139.900024
2017-08-31,1136.0
2017-09-01,1139.699951
2017-09-04,1129.949951
2017-09-05,1129.0
2017-09-06,1117.949951
2017-09-07,1126.5
2017-09-08,1172.300049
2017-09-11,1216.900024
2017-09-12,1228.349976
2017-09-13,1222.75
2017-09-14,1214.699951
2017-09-15,1212.449951
2017-09-18,1237.800049
2017-09-19,1226.400024
2017-09-20,1235.199951
2017-09-21,1227.75
2017-09-22,1184.900024
2017-09-25,1164.650024
2017-09-26,1159.849976
2017-09-27,1139.050049
2017-09-28,1132.849976
2017-09-29,1141.199951
2017-10-03,1134.349976
2017-10-04,1137.849976
2017-10-05,1132.099976
2017-10-06,1142.449951
2017-10-09,1140.900024
2017-10-10,1142.800049
2017-10-11,1133.300049
2017-10-12,1142.650024
2017-10-13,1138.5
2017-10-16,1144.849976
2017-10-17,1148.650024
2017-10-18,1141.199951
2017-10-19,1141.0
2017-10-23,1134.800049
2017-10-24,1140.0
2017-10-25,1204.449951
2017-10-26,1224.650024
2017-10-27,1223.5
2017-10-30,1236.0
2017-10-31,1220.599976
2017-11-01,1215.449951
2017-11-02,1211.050049
2017-11-03,1235.0
2017-11-06,1222.949951
2017-11-07,1210.800049
2017-11-08,1218.25
2017-11-09,1216.599976
2017-11-10,1264.050049
2017-11-13,1240.349976
2017-11-14,1209.849976
2017-11-15,1207.800049
2017-11-16,1217.550049
2017-11-17,1221.25
2017-11-20,1227.75
2017-11-21,1221.699951
2017-11-22,1221.25
2017-11-23,1216.300049
2017-11-24,1216.300049
2017-11-27,1222.599976
2017-11-28,1212.300049
2017-11-29,1217.300049
2017-11-30,1216.849976
2017-12-01,1212.599976
2017-12-04,1217.849976
2017-12-05,1207.300049
2017-12-06,1190.0
2017-12-07,1219.150024
2017-12-08,1219.300049
2017-12-11,1221.400024
2017-12-12,1202.849976
2017-12-13,1189.0
2017-12-14,1188.849976
2017-12-15,1203.300049
2017-12-18,1214.849976
2017-12-19,1217.300049
2017-12-20,1230.150024
2017-12-21,1253.800049
2017-12-22,1266.650024
2017-12-26,1269.599976
2017-12-27,1258.599976
2017-12-28,1253.25
2017-12-29,1256.949951
2018-01-01,1261.800049
2018-01-02,1249.099976
2018-01-03,1276.150024
2018-01-04,1315.400024
